time,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,trueAirspeed_m_s
5.6,0.0,0.0222618123216,54.61267712952,8991.085723152,6.492624817418906e-09,0.0,9.786540138336001,2.7671012655268945,-0.0900618038684993,0.7590402692762037,-0.05741045199991751,0.02854367799995899,0.35125905999949536,-54.61267710920001,303.88616162448005,0.467581040282226,30842.570879998588,229.7907813888889,0.0,0.0,0.0,7.836627741355491e-05,-0.0001569901602372928,-0.00047763568174587554,0.179714276,54.612634343528796
5.7,0.0,0.023064716481600002,55.58793547872,8985.575695056,6.8591439603377145e-09,0.0,9.786557021208,2.7944614675055073,-0.11203370434177161,0.7507317854045198,-0.05489429499992113,0.025123715999963905,0.3464390859995023,-55.587935458400004,303.90977765040003,0.46789696749766,30868.222537226087,229.8264983888889,0.0,0.0,0.0,7.633255049105781e-05,-0.00014082474283933752,-0.000479847020819604,0.182909351,55.5878921224172
5.8,0.0,0.0238818447432,56.56319550432,8979.968137056001,7.225663103256524e-09,0.0,9.786574202784001,2.8214911913902547,-0.13368704545246762,0.7421198856416875,-0.05239423499992472,0.021986119999968412,0.34158355799950924,-56.563195484000005,303.93380796048,0.46821907925891004,30894.336248528794,229.86284483333336,0.0,0.0,0.0,7.416324177372757e-05,-0.00012554874201548764,-0.00048178177303187297,0.186103681,56.5631515475264
5.9,0.0,0.024713197716,57.53845726728001,8974.263055248,7.609635538695277e-09,0.0,9.786591683064001,2.848219585924975,-0.15499958090232888,0.733222854056951,-0.04992039599992828,0.01911751999997253,0.3366971489995162,-57.538457287600004,303.95825496264,0.46854634480834,30920.908049421265,229.89982450000002,0.0,0.0,0.0,7.199393305639734e-05,-0.0001111770717631748,-0.00048344400583652725,0.189297253,57.5384127731896
6.0,0.0,0.025558775400000004,58.51372079808,8968.460446584,7.993607974134029e-09,0.0,9.786609465096,2.874673235964834,-0.17595078582879137,0.724056970034375,-0.04748188599993178,0.016504216999976288,0.3317843339995233,-58.5137208184,303.98311859592,0.46887927952476804,30947.943115759503,229.93743744444447,0.0,0.0,0.0,6.968904254423395e-05,-9.775447407469394e-05,-0.00048483643086946363,0.192490052,58.513675696518
6.1,0.0,0.026418577490400004,59.4889861272,8962.560311064,8.395033702092726e-09,0.0,9.786627545832001,2.9008762427614725,-0.19652179332736086,0.7146367707703652,-0.04508681799993522,0.014132312999979694,0.32684938299953037,-59.48898612720001,304.0083987384,0.46921788340819404,30975.43940784446,229.97568361111112,0.0,0.0,0.0,6.724857023723744e-05,-8.528094895004505e-05,-0.000485963115584527,0.195682067,59.488940471844806
6.2,0.0,0.027292604292,60.46425325464,8956.562648688001,8.831366015091307e-09,0.0,9.786645925272,2.9268502902855174,-0.21669533926430168,0.7049753019029489,-0.04274234499993859,0.011987829999982776,0.32189637099953755,-60.46425326480001,304.0340927688,0.46956164107980003,31003.399180836353,230.0145591666667,0.0,0.0,0.0,6.494367972507406e-05,-7.362091459439501e-05,-0.0004868267716176141,0.198873287,60.4642070477256
6.3,0.0,0.028180856109600003,61.43952221088001,8950.467459456,9.250245035569946e-09,0.0,9.786664603416002,2.952614725511727,-0.23645571113848987,0.6950843592398753,-0.04045468999994188,0.010056819999985549,0.3169291819995446,-61.43952223120001,304.06020309504004,0.46991158329722205,31031.820921718987,230.054068,0.0,0.0,0.0,6.250320741807754e-05,-6.290995280257697e-05,-0.0004874341780584666,0.202063697,61.4394754756048
6.4,0.0,0.029083332638400003,62.41479305688,8944.274743368002,9.704030641088472e-09,0.0,9.786683583312001,2.9781866352134783,-0.25578870249341296,0.6849747153023539,-0.03822919299994509,0.008325462999988037,0.3119515179995518,-62.4147930772,304.08672962568005,0.470267194681642,31060.705008746405,230.09421005555558,0.0,0.0,0.0,6.006273511108102e-05,-5.301248177975774e-05,-0.00048778804654298107,0.205253284,62.4147458069268
6.5,0.0,0.0300000338784,63.390065823120004,8937.984500424001,1.017526953912694e-08,0.0,9.786702861912,3.0035809157759377,-0.27468157190193265,0.6746563327788206,-0.03607034899994817,0.006780152999990258,0.30696690399955895,-63.3900658028,304.1136722388,0.47062795985424205,31090.05182974871,230.13498533333336,0.0,0.0,0.0,5.76222628040845e-05,-4.392850152593736e-05,-0.00048789380034295097,0.208442036,63.3900179902472
