time,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,trueAirspeed_m_s
1.0,295.25380189152,-0.0421615931976,-285.65332283496,295.11672872904,-3.3335788713091694e-09,4.702540087415686e-05,9.813296860032112,-5.393067388662478e-13,4.7040323439261414e-05,3.2812189937493395e-09,7.289999999989351e-05,0.0,0.0,285.65332282480006,339.15931030080003,1.1915563425948181,97902.52839178113,286.2320369444444,-131.9673023276546,0.018657918773896862,127.70793222966303,0.0,0.0,0.0,1.211287585,410.81910589915725
1.1,294.3539283852,-0.0461804622744,-283.80889558656,323.58974011920003,-4.031710572106901e-09,5.164727707953312e-05,9.813209050200136,-6.527531402458793e-13,5.166359590803927e-05,3.961897402027128e-09,7.289999999989351e-05,0.0,0.0,283.8088955764,339.0496603296,1.188329040436502,97574.25760155405,286.0469898333333,-130.59271586441528,0.020304138870380545,125.94467648665558,0.0,0.0,0.0,1.20599103,408.89049500678965
1.2,293.46340376544003,-0.0501613666824,-281.97643253064,351.87890873760006,-4.782202150464463e-09,5.625508593113831e-05,9.813121807296161,-7.766715171374767e-13,5.627281847633858e-05,4.71238898038469e-09,7.289999999989351e-05,0.0,0.0,281.9764325408,338.9406839664,1.185122868809724,97248.45005913045,285.86313855555557,-129.23895352825676,0.021908879300301925,124.20925197631054,0.0,0.0,0.0,1.200736577,406.9781240311696
1.3,292.58208669648,-0.054104759964,-280.15574536176,379.9854210792,-5.6025068989017976e-09,6.08489845086051e-05,9.813035128272189,-9.093165402890457e-13,6.086809586391444e-05,5.515240436302082e-09,7.289999999989351e-05,0.0,0.0,280.15574535160005,338.8323766392,1.181937312335666,96925.07828124169,285.68047466666667,-127.90561084238747,0.023473127568859584,122.50110996600945,0.0,0.0,0.0,1.195523644,405.08176677127045
1.4,291.70983870768003,-0.058011086822400006,-278.34664952352,407.910446052,-6.492624817418906e-09,6.542911243827366e-05,9.812949013128216,-1.0524335389525807e-12,6.544960260369207e-05,6.387905062299246e-09,7.289999999989351e-05,0.0,0.0,278.3466495032,338.7247343856,1.178772371014328,96604.12713772591,285.4989904444444,-126.59228546516239,0.024997835595479193,120.81970759478641,0.0,0.0,0.0,1.190351663,403.2012017075056
1.5,290.84652398016004,-0.06188078312160001,-276.54896408664,435.6551333616,-7.4176493209759004e-09,6.999562679977667e-05,9.812863452720253,-1.2060225131280817e-12,7.001746086871911e-05,7.3303828583761845e-09,7.289999999989351e-05,0.0,0.0,276.54896409680003,338.6177532432,1.17562804484571,96285.57546550866,285.31867733333337,-125.29858466309507,0.026483924162035113,119.16451516841146,0.0,0.0,0.0,1.185220077,401.3362117959516
1.6,289.99200943824,-0.0657142752768,-274.76251177944005,463.22061503520007,-8.429940287132611e-09,7.454864976616175e-05,9.812778447048284,-1.3683381335635542e-12,7.457182773862824e-05,8.325220532012953e-09,7.289999999989351e-05,0.0,0.0,274.7625117896,338.5114298592,1.1725038184509942,95969.40291547988,285.13952961111113,-124.02412535534005,0.027932309602180086,117.53501589249733,0.0,0.0,0.0,1.180128337,399.48658462268077
1.7,289.14616444464,-0.0695119814736,-272.98711868304,490.60800603120003,-9.47713783832921e-09,7.90883384170616e-05,9.812693990016319,-1.5428710587629873e-12,7.91128428397596e-05,9.37241808320955e-09,7.289999999989351e-05,0.0,0.0,272.9871186932,338.4057596616,1.16939969183018,95655.58846820585,284.96153872222226,-122.76854127532945,0.029343868215572312,115.93071258931408,0.0,0.0,0.0,1.175075911,397.6521121465396
1.8,288.30886098336,-0.0732743107536,-271.2226143228,517.8184036296,-1.0611601852125524e-08,8.361479747223133e-05,9.812610081624356,-1.7243853009703976e-12,8.364062834516085e-05,1.0489428804485921e-08,7.289999999989351e-05,0.0,0.0,271.2226143228,338.30074051680003,1.166315664983268,95344.1239361623,284.7846988888889,-121.53146722406873,0.030719454060761934,114.3511127962467,0.0,0.0,0.0,1.170062273,395.8325905962596
1.9,287.47997341584,-0.077001665148,-269.46883151592,544.8528880416001,-1.1780972450961725e-08,8.812818401130364e-05,9.812526715776396,-1.9198621771937625e-12,8.815530642787964e-05,1.1658799403322122e-08,7.289999999989351e-05,0.0,0.0,269.4688314956,338.196367548,1.163251737910258,95034.97661713234,284.60900155555555,-120.31254681004205,0.03205990340341261,112.795735749503,0.0,0.0,0.0,1.165086913,394.0278204190132
