time,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N
1.7,6387266.913447533,0.018699147042147514,-6.096e-17,-4.3281600000000005e-15,0.024976881047418964,16.568823274480575,9129.913447555626,2.927566248779295e-09,0.0,9.78611539258717,-16.56882327448057,303.29050955810106,0.45982081017684473,30211.979242533926,228.89030970584278,1.7703922028736788e-13,0.24053476005335944,-0.18728590851760168,0.0,0.0,0.0
1.8,6387265.2078704005,0.021288489825919143,-1.2192e-16,-4.3281600000000005e-15,0.026891891579455384,17.54270186783643,9128.207870417831,3.332958494026548e-09,0.0,9.786120627366206,-17.54270186783643,303.2978333678861,0.4599153297874149,30219.64896653955,228.90136425108668,1.8104261974110233e-13,0.2458964715040653,-0.20277659726805905,0.0,0.0,0.0
1.9,6387263.404910766,0.02407190982833745,0.0,-2.1640800000000002e-15,0.028858426489915802,18.51647255374974,9126.40491077826,3.768736045395738e-09,0.0,9.786126161037425,-18.51647255374974,303.3055751536299,0.46001526235326823,30227.758323608745,228.9130499787139,1.8549084135636285e-13,0.2514381839820646,-0.21892657516590086,0.0,0.0,0.0
2.0,6387261.504579632,0.027054585278016734,-1.2192e-16,-4.3281600000000005e-15,0.03087767127372815,19.49013079213808,9124.50457965775,4.2357096641749516e-09,0.0,9.786131993567786,-19.49013079213808,303.3137348367557,0.4601206099664819,30236.30755072318,228.92536681842444,1.894942408100973e-13,0.25714782663851793,-0.23575074076872324,0.0,0.0,0.0
2.1,6387259.506888519,0.030241882620224335,-6.096e-17,-4.3281600000000005e-15,0.032950730811516046,20.463671946040144,9122.506888526812,4.73471957455538e-09,0.0,9.786138124922848,-20.46367194604014,303.32231233499783,0.4602313748392165,30245.296898274002,228.938314696945,1.9349764026383172e-13,0.26301402068068325,-0.2532625179886139,0.0,0.0,0.0
2.2,6387257.411849314,0.033639212541638985,-6.096e-17,-4.3281600000000005e-15,0.035078634095613695,21.4370912911907,9120.411849330585,5.26661294015732e-09,0.0,9.786144555066766,-21.4370912911907,303.33130756241684,0.4603475593040249,30254.726630082354,228.95189353804946,1.9794586187909224e-13,0.26902607434267894,-0.27147400945893013,0.0,0.0,0.0
2.3,6387255.219474488,0.03725211905361969,-6.096e-17,-4.3281600000000005e-15,0.03726233888861742,22.410384024583813,9118.21947449107,5.8322577969935906e-09,0.0,9.786151283962388,-22.410384024583813,303.3407204293479,0.4604691658130797,30264.597023348415,228.96610326247833,2.0283890565587878e-13,0.27517396820893136,-0.2903961383389777,0.0,0.0,0.0
2.4,6387252.929776897,0.041086215867853194,-1.2192e-16,-4.3281600000000005e-15,0.03950273625552538,23.383545272105074,9115.929776914021,6.4325330963661555e-09,0.0,9.78615831157097,-23.383545272105078,303.35055084237996,0.4605961969379664,30274.908368631804,228.98094378790336,2.0728712727113928e-13,0.28144833335999647,-0.3100387781934942,0.0,0.0,0.0
2.5,6387250.542769988,0.045147219657736305,0.0,-4.3281600000000005e-15,0.04180065492764177,24.356570095314076,9113.542769988902,7.0683339181645965e-09,0.0,9.786165637852369,-24.356570095314073,303.360798704325,0.4607286553692202,30285.660969826702,228.9964150288789,2.1173534888639978e-13,0.2878404244164054,-0.33041087103244093,0.0,0.0,0.0
2.6,6387248.058467596,0.049440915668593814,6.096e-17,-4.3281600000000005e-15,0.04415686546925585,25.32945349745768,9111.058467613804,7.74056608128938e-09,0.0,9.786173262764953,-25.329453497457678,303.37146391416513,0.4608665439156557,30296.85514410704,229.01251689676056,2.1662839266318632e-13,0.2943420891858875,-0.35152053391291294,0.0,0.0,0.0
